Wall time,Step,Value
1524833486.2929952,62,23.732887268066406
1524833967.91518,63,23.708953857421875
1524834449.45196,64,23.65589141845703
1524834931.4139216,65,23.618680953979492
1524835418.3218725,66,23.59471321105957
1524835972.2609234,67,23.562637329101562
1524836693.1332073,68,23.542558670043945
1524837427.5304635,69,23.51655387878418
1524838145.68624,70,23.49569320678711
1524838861.0233154,71,23.440519332885742
1524839578.0497503,72,23.41483497619629
1524840295.556396,73,23.39318084716797
1524841019.1816576,74,23.371551513671875
1524841735.1399565,75,23.35858726501465
1524842449.1686614,76,23.32890510559082
1524843170.209417,77,23.309856414794922
1524843888.4440808,78,23.283056259155273
1524844611.8082752,79,23.23614501953125
1524845332.022592,80,23.233335494995117
1524846044.8105671,81,23.19693374633789
1524846760.8520458,82,23.1852970123291
1524847479.2082915,83,23.187984466552734
1524848194.3772905,84,23.15761375427246
1524848912.178497,85,23.1230411529541
1524849627.183707,86,23.101699829101562
1524850346.8832438,87,23.097869873046875
1524851068.2083187,88,23.073841094970703
1524851791.3474302,89,23.053735733032227
1524852512.314879,90,23.041528701782227
1524853227.0978932,91,23.016864776611328
1524853944.4052782,92,22.991008758544922
1524854664.105262,93,22.97405433654785
1524855382.6449811,94,22.96056365966797
1524856097.570994,95,22.937458038330078
1524856816.8355484,96,22.9295597076416
1524857537.3463483,97,22.912403106689453
1524858252.783573,98,22.905366897583008
1524858971.951274,99,22.876558303833008
1524859693.214589,100,22.875091552734375
1524860410.9375668,101,22.853227615356445
1524861129.0221243,102,22.84981918334961
1524861846.6929595,103,22.841289520263672
1524862563.2142105,104,22.80708122253418
1524863291.4781268,105,22.821928024291992
1524864001.70561,106,22.796579360961914
1524864717.7390807,107,22.792646408081055
1524865442.2712507,108,22.782100677490234
1524866165.143223,109,22.753555297851562
1524866886.6188529,110,22.750293731689453
1524867605.262284,111,22.71933364868164
1524868320.6668725,112,22.7094669342041
1524869040.6625216,113,22.714200973510742
1524869758.9669585,114,22.69383430480957
1524870474.998368,115,22.681705474853516
1524871193.4255478,116,22.70068359375
1524871908.261461,117,22.6818904876709
1524872623.0343034,118,22.672842025756836
1524873353.7394354,119,22.63555908203125
1524874070.5883102,120,22.634620666503906
1524874781.154982,121,22.628494262695312
1524875506.43958,122,22.633819580078125
1524876226.150023,123,22.593017578125
1524876845.096063,124,22.611343383789062
1524877327.4086103,125,22.578901290893555
1524877812.08789,126,22.56523323059082
1524878294.0625384,127,22.57532501220703
1524878776.0809975,128,22.55952262878418
1524879262.391094,129,22.559743881225586
1524879746.622427,130,22.56824493408203
1524880228.1933186,131,22.542022705078125
1524880710.0471432,132,22.525447845458984
1524881194.1943114,133,22.529312133789062
1524881675.9002337,134,22.498876571655273
1524882160.7422662,135,22.501436233520508
1524882643.6434836,136,22.506332397460938
1524883129.7393966,137,22.47958755493164
1524883612.102132,138,22.4814395904541
1524884098.2795944,139,22.462116241455078
1524884579.9476373,140,22.461233139038086
1524885064.5135527,141,22.44742774963379
1524885545.698285,142,22.458364486694336
1524886027.1915998,143,22.444774627685547
1524886512.4285033,144,22.449596405029297
1524886994.2850053,145,22.443113327026367
1524887475.4916956,146,22.441116333007812
1524887957.5129998,147,22.421354293823242
1524888442.2824361,148,22.40696144104004
1524888928.621851,149,22.388790130615234
1524889410.3293447,150,22.40106964111328
1524889892.1749687,151,22.392826080322266
1524890376.822627,152,22.40553855895996
1524890858.5300612,153,22.397737503051758
1524891340.2923722,154,22.3834228515625
1524891822.1978464,155,22.390989303588867
1524892306.6107392,156,22.36888313293457
1524892788.0108693,157,22.364614486694336
1524893269.5849984,158,22.359439849853516
1524893759.0822806,159,22.350425720214844
1524894240.772976,160,22.35331153869629
1524894722.7034936,161,22.366334915161133
1524895204.5126362,162,22.337984085083008
1524895689.2143195,163,22.329416275024414
1524896170.2765605,164,22.32785415649414
1524896652.2655432,165,22.30471420288086
1524897134.3212407,166,22.299190521240234
1524897619.2693806,167,22.2935733795166
