Wall time,Step,Value
1524852699.626305,61,2.084672689437866
1524852967.5990195,62,2.078557014465332
1524853246.5417867,63,2.071817636489868
1524853517.7269094,64,2.065640687942505
1524853790.1060526,65,2.0596084594726562
1524854062.780387,66,2.0525407791137695
1524854335.6659698,67,2.046222686767578
1524854608.4128015,68,2.0403048992156982
1524854877.9531522,69,2.033597469329834
1524855148.7172184,70,2.0285110473632812
1524855426.0679414,71,2.02223539352417
1524855694.7393029,72,2.01598858833313
1524855967.5694082,73,2.0098938941955566
1524856243.9462633,74,2.0047354698181152
1524856513.9238935,75,1.999858021736145
1524856783.0744164,76,1.9933693408966064
1524857051.584852,77,1.988598346710205
1524857325.1902475,78,1.9831793308258057
1524857605.2671711,79,1.977147102355957
1524857876.7811928,80,1.9715485572814941
1524858144.6746683,81,1.9671787023544312
1524858413.7840905,82,1.9623520374298096
1524858684.2508147,83,1.9569225311279297
1524858956.627349,84,1.9522582292556763
1524859221.9789033,85,1.9476139545440674
1524859500.8043778,86,1.9423900842666626
1524859785.2944982,87,1.936689853668213
1524860052.8966596,88,1.9316487312316895
1524860324.1043043,89,1.927411437034607
1524860595.3050447,90,1.9229798316955566
1524860864.6864069,91,1.9189178943634033
1524861144.3343909,92,1.9130761623382568
1524861416.8006403,93,1.9095410108566284
1524861687.1976886,94,1.9044785499572754
1524861964.6952078,95,1.9001152515411377
1524862233.936171,96,1.896462082862854
1524862500.2928653,97,1.8917968273162842
1524862771.9368465,98,1.8862110376358032
1524863039.7500746,99,1.8824658393859863
1524863331.2686176,100,1.8789228200912476
1524863597.818666,101,1.8735342025756836
1524863866.0481298,102,1.8701610565185547
1524864136.9938123,103,1.8659558296203613
1524864404.6894412,104,1.8611226081848145
1524864672.2743597,105,1.8574416637420654
1524864945.5571997,106,1.8527047634124756
1524865214.8500674,107,1.8495160341262817
1524865491.3163917,108,1.845259428024292
1524865758.756578,109,1.8419311046600342
1524866030.491944,110,1.8369290828704834
1524866302.4632514,111,1.8345996141433716
1524866568.8886395,112,1.8293993473052979
1524866845.370682,113,1.8259450197219849
1524867117.8068037,114,1.8212453126907349
1524867387.0882566,115,1.8184919357299805
1524867663.130865,116,1.8147317171096802
1524867932.1599252,117,1.8103870153427124
1524868201.2125955,118,1.8062138557434082
1524868472.1422625,119,1.804967999458313
1524868744.1010807,120,1.8008054494857788
1524869012.3439536,121,1.79751455783844
1524869282.4506345,122,1.7936211824417114
1524869551.8598633,123,1.7905923128128052
1524869831.08627,124,1.787780523300171
1524870098.7149277,125,1.782448410987854
1524870373.1933506,126,1.77960205078125
1524870646.005491,127,1.7773640155792236
1524870918.1593513,128,1.7722923755645752
1524871195.5431342,129,1.7688192129135132
1524871465.326951,130,1.7658894062042236
1524871731.5758638,131,1.7641520500183105
1524872004.6041286,132,1.7598642110824585
1524872279.0168138,133,1.7562633752822876
1524872552.1988416,134,1.753343105316162
1524872822.767381,135,1.750123381614685
1524873095.5547807,136,1.7474515438079834
1524873372.4168007,137,1.744407057762146
1524873639.1367307,138,1.7413820028305054
1524873912.924151,139,1.7377793788909912
1524874191.8374097,140,1.735430121421814
1524874461.9955368,141,1.7321141958236694
1524874730.30962,142,1.7294665575027466
1524875005.5995536,143,1.7256360054016113
1524875277.1159375,144,1.7232576608657837
1524875551.674987,145,1.7204755544662476
1524875825.337653,146,1.7173842191696167
1524876096.2053776,147,1.714902639389038
1524876373.9419613,148,1.710699439048767
1524876642.849983,149,1.7087249755859375
